name,tweets,followers_count
GildaJesko,0,0
tsilva_polisci,21,324
WizardBeWitcha3,0,1
PollPony,48,372
Donegal91101424,2,0
CEthiopa,65,18
Charles22768755,23,4
NovellaSulliv15,7,2
tileguy23,3,2
Chyna92997746,1,1
Kirk13237379,2,2
EddieKeithMcDo1,12,0
DavidCN01083926,0,2
mulhair83,62,47
SCouturier85,1,9
DruckerGaby,0,0
shjdonah,276,124
ColglazierLarry,0,1
PhyllisBrewste6,0,0
EmekaTN,519,680
Krodinehardy,13420,2026
gorenlj,14154,2088
cd_lucas,566,2385
ItsJohnJacobs,782,874
kristinels,3167,2234
dedmon,8956,786
TraceeMSaunders,209,245
CharlesBeuck,1761,482
Cambridgeren,2170,462
NoaBalf,1590,556
imsonoshah,100,305
atpavloff,4725,873
Government_Now,22139,526
JohnPJohanson,2141,220
CaseyBurgat,1212,890
MellonPhillip,229,32
NicholasNapolio,4923,650
dctravel20,4872,355
BowTiePolitics,21855,11994
Darin1981,15680,115
DrNate1906,73,190
lasocialscience,963,616
Kyrre_Ryeng,13822,2026
RROIJJSS,126,40
ElizabethDemers,1270,739
bethanybh,465,845
SalilBenegal,4726,967
zcallen,7941,560
kn2423,1339,356
RubaiyatRahman,462,16
vi_boucher,2196,416
leedrutman,7233,8754
rwbdc,686,783
apr_journal,11,169
omarthink,194,832
charlesrhunt,10912,536
Sharif_lbakri,747,106
KevMolloy,455,530
AndresTysch,3997,675
zfurnas,21661,1484
ProfPaulTesta,108,241
CollinPaschall,787,188
WoodyHowell,718,42
algaraca,2568,502
seanafischer,672,281
VinceMontoyArma,58,47
daniel_mcdowell,7377,703
LittleConnors,743,707
JakeMGrumbach,6430,3369
wcstudies,855,1731
lpargyle,68,203
ChrisBaylor5,2037,600
Derek_Bixler,2033,384
DavidPoe223,689,208
MRHWillcox,1562,109
kentgoldingay,2118,77
williamadler78,59439,4365
ProfSaunders,6653,11361
bracketcreepin,902,150
FHQ,23271,9542
PSProff,2431,271
QueenCityProf,124,360
ProfEricOliver,498,742
AliciaCPotts,981,1291
prowag,34610,4985
a_f13nd,9997,13073
awseverson,86,202
willwilkinson,41612,37721
blumrm,1191,1692
paulinacossette,618,91
elbowgrease520,751,89
NyronNCrawford,7532,1268
GraceNatusch,381,588
kurt_pyle,339,152
mrgma7,557,145
AGTheodoridis,819,967
ps_polisci,170,1409
LauterbachErinn,490,254
cterbeek,3733,1112
kmtani,2644,4533
DeondraRose,1374,1520
ericibid,9413,1438
CenterforCSPAN,1222,1162
HealerKalondozi,52,420
cjdoebele,891,428
Okie_Politics,4111,776
drmrkellyjr,566,181
mwcps_tweets,1760,1104
wwwehde,4472,626
LaurenMSPhD,923,517
MarianCurrinder,1137,259
imhartshorn,8191,2124
KMWMitchell,59,71
jcrohsaine,497,563
StapesPhD,19436,2441
DavidAlexBatema,542,482
eunjikim210,224,791
jmarshallut,2715,241
k_stauffer,1055,1007
eschmidtpolisci,372,148
maggys83,66,30
BadasTweets,238,406
jonlewallen,1427,334
Jordan_Ragusa,460,355
PolSciReplicate,2293,3370
percipientflip,1973,266
Ross_Dahlke,2677,449
mknightfinley,467,281
_Jon_Green,14192,4725
EricVorst,2910,674
KristynLKarl,289,434
DrBriePhD,10347,1628
alessandro_nai,4319,1844
sumsch19,216,1090
PatrickJCain,804,382
ChristineCBird,516,297
cjw_phd,6848,1522
zbonner86,4785,296
DrRiles06,7033,1528
CameronThies,519,2517
poliARB,2742,2038
ProfJordanTama,1112,695
wehrli_nik,0,91
ElectoralStdies,328,1666
RobertCantelmo,1394,469
stephengoggin,472,390
CraigAlphus,786,177
LoriCoxHan,1511,401
_centrist_,3349,259
James_Barragan,40740,6075
PEP_Tweets_PEP,680,342
jdbk,1457,1525
DrToddACurry,8595,2599
ykrupnikov,243,3513
JordanCarrP,681,624
shelbslhall,74,314
erin_cikanek,3249,691
rtormos,2373,861
Stella_Rouse,8763,1983
NathanKalmoe,16635,3578
david_darmofal,17154,1772
JEMcNulty,135,954
AhmadHa75089350,16,35
NewBooksPoliSci,1187,2293
AllenSumrall,251,153
ConnorMEwing,1310,1197
poliSciDogs,1065,857
melanieswriting,1354,114
rachaelhouston_,477,555
Mara_Suttmann,2515,614
annabellehutch,190,604
rcastrocornejo,21901,868
SsspTeaching,222,1193
Charis6704,0,85
MatthewLGunning,14971,391
seunghoan,176,265
AngryBingo,10648,344
WaltRoberts,153,133
anabtawi_s,1147,1116
benjaminrieth,1724,166
PolNet2018,417,608
WilliamCossen,3376,3744
levi_boxell,124,354
LILBTHEBASEDGOD,211779,1383106
aaronweinschenk,2471,1395
Rule22blog,626,697
professorcostas,306,1424
SamHairess,4953,319
KimberleyNYC,16067,1233
J_LawPolitics,380,415
honeyness,120,91
jon_polk,1523,722
jldhouston,490,812
policy_politics,3825,4791
jpsjournal11,113,32
GabiVphd,2849,1645
LdsMillan,139,63
jarmascm,7849,777
jdmoor2,472,268
joseyline1,0,3
LegBranch,2470,979
imagydSociety,42,20
low_tex,21098,440
KirstenWidner,853,743
mzak123,6545,956
RobertNLupton,1782,578
sppc19,145,291
adamramey,1364,739
alistoyan,789,537
johnadearborn,3459,1718
GregoryKoger,4495,2367
joshmccrain,402,1101
JamesGDAngelo,5254,6389
SheepSettles,2,35
TravisNTaylorLA,7828,556
amandajofriesen,2412,1220
crisjavendano,2297,50
richarenberg,2376,1047
APSA_POP,175,509
joelsie4,7,7
pfernandezvz,2956,928
LisaJam14365940,0,33
jaj7d,287,499
Chakraborty_UNC,72,51
southernhollows,199,3242
catherinebehan,3078,730
t_r_gray,15,87
Dimple04160914,36,24
MinSvenska,5382,661
matthewblongo,2875,3068
eric_d_lawrence,362,392
beth_simas,334,1009
fthames,605,20
garlicksauce,11189,878
shallow_state,617,794
policyagendas,574,1047
GalvinDanielJ,385,438
celiapari,94,381
TheNewWestblog,675,615
slramirez646,169,982
jhmcgee78,637,303
KerriMilita,159,816
ErinCassese,3736,2641
ryanbq,2339,1737
jandrewsinclair,427,690
UofMPress,11620,10631
bjrottinghaus,5645,1725
VickyWilkins1,2546,1056
senecadoane,1969,171
joeura,8308,970
notstevenwhite,7518,4279
barksnbrews,16,41
ineslevin,203,930
archimedino,6383,1030
JamesPCross,892,936
rvalelly,6354,1117
Sam_Guthrie,2612,556
JesseRhodesPS,1350,1137
profmusgrave,13048,30850
emamet,3584,1075
MattDickinson44,11536,2315
brycejdietrich,639,650
stan_okl,5111,992
sarakguenther,331,358
D_Lemi,76,981
wtchristiansen,176,695
jjkeller44,9011,898
Migrant_Mick,9310,325
ReidKrell,750,153
beverlyff,7267,519
WaldenPolitics,166,190
auguesjr,2762,610
PotomacRC,1318,357
cdcrabtree,411,1417
StephenAbott,8,69
AlbertsonB2,26248,10683
womenalsoknow,19549,24840
d_j_flynn,1080,750
johnlray,8244,1441
tonybertelli,437,1211
amandabittner,18146,4755
alizaluft,5369,4316
logandancey,1352,780
ashleymcallery,11798,25915
MuricaPolitics,93,29
LinkedSPowers,3097,629556
RenanLevine,5688,711
ajreeves,149,1384
PhilipRocco,8171,2079
stevenwwebster,372,1383
NickHornsberry,1471,306
IndianIR,31171,762
JohnJHudak,12162,6658
alexvhj,17614,1393
MattBeckmann,435,375
tylerreny,4526,1235
KyleDavisOrg,1596,179
YoungPapiKatari,13,1030
Moshe_Hoffman,11067,3799
dianazobrien,378,1949
jenflinchum,560,886
PolNetworks,519,1036
DanielAryee120,3207,1451
pklinkne,32722,5793
tiffanydbarnes,1660,3430
todd_belt,771,669
Jess_Ann9,0,4
RFTPJF,298,97
keno2211,12,7
PatrickRickert,1083,163
stephen_meserve,354,147
matthewhitt,1587,1694
EricBaldwin_,1002,938
SPSAwomen,2924,1263
Max08606446,249,17
hjghassell,10853,1597
pmiller1693,14262,3147
mia_i_costa,1884,2169
JM_Sievert,9672,2143
PhilEJones,374,936
drjjdyck,4763,1494
jennifernvictor,16253,12449
DaveAHopkins,4836,5033
POCalsoknow,2221,6721
dcarr_99,1932,134
davidjbarney,678,1148
joetherenegade,1098,458
SPSAnews,177,1792
RichmondEnquire,1389,317
JoeUscinski,12924,2518
ClaytonNall,637,2607
jhkirkland1,1820,1451
MethodsSchool,1894,2942
BrightLineWatch,110,1512
ProfMeinke,1436,821
melissaleesands,1771,2550
Oskoei,284,232
FogartyUk,1241,424
ReaderAdrift,135639,11229
MattGrossmann,14999,17417
DameInDefiance,1006,2134
susansmelcer,77,96
JDRackey,5404,221
peterlesser,1413,606
Ilkmade_Pol,3945,564
eiri75,2107,38
JulioTellez,7364,1208
nowlin_matt,4295,1668
JAYBYERS55,70,40
Boris_Heersink,1067,533
joshHuder,14380,3077
sgadarian,53442,9186
mirandayaver,66270,12842
nymaggie,10412,258
joncrogowski,50,492
cowboy_diplomat,1721,204
AmaziingPuppies,11126,196394
bac4077,7121,944
JohnCluverius,8632,1756
markeowens,107,181
julia_azari,22473,18564
AustinClemens2,6643,2196
TheCLBoyd,1087,462
ERogersReece,4,25
zeitzoff,6680,3063
professorshawnc,23333,236
kesearles,14054,5775
TobyJRider,964,410
YVPolis,18603,2820
XtremeAnguish,183,4
onesilou,816,596
cjfinocchiaro,960,505
CarlAlbertCtr,3016,672
HeatherKEvans,5842,1463
hamelpolisci,648,953
SinGisela,1154,1641
simonwillo,49893,4981
smotus,9939,23069
namastace,10,66
PSQ_CSPC,648,624
KevinKBanda,22575,2441
JohnHolbein1,7404,16787
MikeCrespin,1963,643
TheVealeDeal,7465,241
kevinrkosar,11075,2554
kramtrak,12618,4943
Man_Reg,679,238
jlove1982,70375,2646
davidhughes_phd,4038,467
PoliticsUVA,2248,2067
Miller_Center,17501,10327
POPVOX,19589,8375
HouseMaccabees,0,176
JudgeLord,4796,1244
michaelgmiller,6740,15647
TheAAPSS,2203,5748
jdcollens,4844,506
POTUStudies,2852,3664
umisrcps,3877,13273
jessnesh,32,68
Daniel_Laurison,14962,5730
LSEUSAblog,28371,4505
LSEpoliticsblog,52302,69587
rushsalma857,1527,201
NewEnglandPSA,1124,992
SecdipIntl,57,158
FC_SoccerLife,11,33
szymonstojek,39,52
prof_nokken,9144,627
PeterColumCasey,766,131
PeauxliSci,74,234
gregjwhitfield,925,242
gholliba,293,614
EllieNeffPowell,436,2032
keithschnak,5769,1262
MPSAnet,6384,12903
sassyuscongress,189,522
DrakeAlumni,5886,7606
JimTwombly,11856,1357
cgfaricy,3130,764
theWPSA,5163,3780
jryan4027,177,816
BrendanNyhan,77749,73147
ViaStardust,70,153
kevinevans22,12,528
ProfHansNoel,2654,6899
mjnelson7,1495,605
pettigrew_stats,1777,1285
andrewbhall,40,3997
SpursfanSteve,5594,221
zmjones_,3905,612
AndrewJClarke2,638,462
jmonogan,1379,2087
gregoryjwolf,6760,215
With2Ks,872,862
christiangrose,7593,2325
prisonrodeo,12397,1976
TonyMadonna5,3373,1372
hebbardj,53,54
AnthonyMKreis,74580,11884
polanalysis,844,12170
Theycallmecerny,967,54
ryan_dane,161,718
XakBlack,383,176
AuthorKALinde,3029,21668
ma_me_ga,8420,906
skylernesheim,430,166
cem1621,1,7
Maverick1914,36603,613
JillVanWyke,3845,1669
adriana_ct,3347,244
402Hatch,16839,461
HazeltonPhDJD,148,252
deepfriar,22240,332
BarackObama,15668,107936372
thiccbirdboy,640,25
BulletproofZone,190,13600
casual_vanity,516,833
jumpciti,2,12
VeryFewApples,8,3
taylor_George00,575,106
clerpyderpy,96,35
raphaelmevs,847,3102
softspacey,13,7
nophunintended,78203,4154
eemma_clairee,8072,317
thatssotamia,4984,68
hillaryashetee,142,48
rubytruce,16917,714
AidanJanel,5,11
hmbkindness,11,4
michellecole956,11,576
natlam_,5471,73
DevonJKearney,8,8
jackchr54169149,152,10
gabe700000,82,7
andrestepetc,133,13
OloverLeg,2290,86
andrew_vana,77,26
OaKCampaign,31,16
Claythinks,4052,521
QuinnEibert,331,76
SophiaPapps,170,12
CleverComedy_20,22,425
max_paik,408,31
phoebecdeacon,263,143
garciakarcia,538,87
jpeterlich,313,26
jjoncall,106,213
checkiday,21268,19611
pigeonweather,109,45
soulfulfro,682,112
taiwomustafa,608,45
guillaumemoyen,10119,1498
mattypolafr,75,35
PeacePanel,501,271
MorseYonatan,24,44
Boydell_Africa,1609,1014
BenOla18,15,26
StefanoFalcon12,39,282
WANEP_Regional,3683,3217
kurtislockhart,2900,933
abclayton24,443,655
graemedblair,1355,2409
authoreader,333,30
ReadersDivision,3990,2617
JiyoungEKim,71,47
tara_slough,3,212
usty83,1062,277
jmonogan,1379,2087
HidiGart,424,174
NewtonElikem,337,126
ouafricastudies,573,1968
AndyVilan,23,111
WillGochberg,131,88
PolEconSK,608,376
Cheryl_SB,994,273
KathrynWainfan,56,44
LuciaMotoliniaC,5837,574
theoyakah,10,120
guadalupetunon,177,363
mscole18,13341,11900
lmnovaes,3279,2717
jsteendavis,249,427
KaghomaC,158,71
PJDunleavy,56373,23401
rendillecitizen,16439,1328
ProfeJAcevedo,105,288
RiteshK31477989,14,15
js_polsci,5762,779
Zeshanawan03,3735,163
AfricaInDC,4337,1231
JonathanWeigel,40,436
LeahRosenzweig,231,434
analysis_africa,101,7
ruthcarlitz,362,484
maximananyev,3445,945
saadgulzar,7743,4527
JScurrell,579,545
DamienBol,1196,983
lschiume,2204,621
a_harris4,328,296
AdamKuczynski,7704,8840
hamelpolisci,648,953
ImMyungheeLee,86,133
ClaireAdida,12165,3470
RachaelMcLellan,4540,1425
DanielNPosner,39,955
RobinsonAmandaL,251,529
gofosu,81,489
msisiri,23180,1212
SimuChigudu,5967,5631
dyzenhaus,1691,1057
sarahobolt,1377,6133
A_Beresford,830,1067
ricarthuguet,36,236
elischerafrica,2566,614
Nanspeh,2,7
brett_l_carter,3487,7472
gyimahboadi,446,685
KenFernandezPHD,5437,7006
MairaHayat,1629,1525
CarlyNWayne,832,1149
MImran26256040,0,4
VinPons,895,2292
RachelStrohm,25956,13511
robert_a_blair,1725,1790
joevarock,18679,1282
wnomikos,2938,848
o_garcia_ponce,11145,3336
kovo_lazare,28,35
MohMohammed02,143,82
FlorianFoos,3440,1533
BrendanNyhan,77749,73147
abhitbhandari,16,85
melissaleesands,1771,2550
shelbygrossman,5723,4111
gregcsheen,17,95
joeasunka,580,426
segasi,5846,7747
pandaget,1207,998
BeattyRiedl,615,1495
asiamahboateng1,248,57
MSWinters1,5999,1104
KathleenKlaus,2376,911
ConnorDHuff,456,1331
ajreeves,149,1384
kopalo,28462,12216
paashamahdavi,564,866
jennifer_brass,9424,1470
j_homola,62,223
jeffreymziegler,851,189
catherinelkelly,2717,938
KojoPumpuni,1038,722
dadakim,41314,10170
paullagunes,1575,2044
yangyang_zhou,871,1220
michtorresp,249,729
dhdannychoi,383,562
_sarahkhan,5716,6562
NatalieLetsa,148,291
johannarickne,924,2877
noahlnathan,767,822
cesicruz,1889,3129
miguelmaria,151,255
yuenyuenang,3862,3703
OlleFolke,1555,1626
keithschnak,5769,1262
jung_jaehee_,15,116
angelaxocampo,3494,2334
dandekadt,10801,2190
berliner_dan,809,286
fdhidalgo,1,706
Mar_tinW,2165,1185
ArriolaLR,19,232
jconroykrutz,21,139
cd_lucas,566,2385
VirOliveros,1614,751
feiyonah,149,299
ZoeCormack,4618,2052
rikhilb,1317,1218
ChrisFomunyoh,12173,3052
schneidertime,5709,751
SimonChauchard,364,1371
Yawoduro,3380,677
ghkare,1195,1631
MarkCarlRom,143,186
aw_dionysian,4,42
okumuibra,106,93
ASAA_Conference,260,831
BerryFrancis6,8,546
AnyChart,4772,5464
Mayankkashyap82,8,11
academicpresses,6731,3324
neurochirp,37,64
sluchevskiy_s,4,24
PopMonsterGames,0,187
ThemeHospLogic,159,1001
nareshb16690874,5,11
TedWatch,173,227
RebeccaCordell,2136,1436
CrowdTPress,1636,53985
wusewuwei2012,3,63
Oscar18244,725,46
Smizzy96,67,39
irispostma,448,134
LaurenBellamy8,2610,197
robertvitali_,5259,131
baddumtsss,1298,244
miahmiga,255,243
fatimaugh,2753,296
quesadillas122,3,16
mcortez007,5321,477
joeyvetti,46,24
CanHayes99,324,78
randrea210,92,38
abstellez19,1962,317
gabthehuman,650,99
CatholicLuisa,2740,218
chazziepowell,13064,304
thechudester___,2631,406
finke_jacob,453,84
christianbhenry,115,58
loveatajah,13034,247
kmartnez_,5989,334
flojapantoja,31070,599
vincent_852,252,200
charrrbucks,19770,892
joel_anderson43,36863,688
radison405,6469,260
claythecrusade,5232,1019
PettynEducated,46,79
dondroo,22001,377
Abrahahaha,612,310
Belalislife,3897,1231
_just_jasmine,5392,267
cherylbloss0ms,12055,1104
gualahajji,664,166
teachmehow2dugy,6511,955
TyrinTruong,778,207
lexojackso,19408,761
MarissaLerner,235,68
milchar193,3265,502
jinxedjess24,409,64
zachotero,980,211
Made_In_NGR,874,77
torpellina,3559,231
_StephenBrown,3642,229
apv101,3950,272
marvelgurl737,442,21
pauIsrogers,819,57
FormalTheory,123,799
TedEnamorado,53,309
BrettRufkahrCFA,88,31
MukhrjeeMrinal,52,7
CTausanovitch,2,138
TheWolfsBane89,1154,1058
halavengers,2486,197
ChristopherPDo3,16,146
ennq10,12,2
edmunds_dowling,75977,1360
ShareceThrower,22,203
Mara_Suttmann,2515,614
ZoeNemerever,565,294
nicholasmiras,1440,206
NicholasNapolio,4923,650
JordanCarrP,681,624
RoyMueller13,59,9
logantwoods,1174,364
benagorn12,5643,315
gorenlj,14156,2088
jlove1982,70375,2645
joshmccrain,402,1101
marctrussler,2193,380
stevenwwebster,373,1383
LSQjournal,10,351
mpfix1,4444,571
spidtnystarks,370,118
mhseo88,10,126
MCrowderMeyer,2880,1697
christian_fong,183,398
WestPineBills,957,176
JoeWilliamsPhD,2172,199
mattgeras,50,122
MikeCrespin,1963,643
Jacob_Montg,373,339
johnedwards0628,25,248
drsteveu,497,221
jonmladd,22104,6922
kotsgmaik,70,299
KKPSresearch,204,1
alexjestrella,828,249
gcooney,7434,1388
delundell,321,174
LynnTranum,421,60
ithink02,325,133
SSNMaine,439,198
meerszz,199,4
QuinMonson,299,518
jryan4027,177,816
Scarlet32536379,26,861
kabir_here,991,997
dylansable72,297,55
JackLechelt,899,312
helehig,328,247
AbdulateefAlom1,31,125
MichellecWhyman,0,25
jaeger_natalia,3,12
Gladstone2101,0,0
taylorterry,1450,347
adam_bonica,155,1293
florcriolla,3686,108
kimballdc,4013,805
j_wolak_,285,411
vkoganosu,468,316
ZingherPolisci,250,229
jandrewsinclair,427,690
Nate_Birkhead,71,209
davidlewisvu,397,287
asdurso,2995,408
algaraca,2568,502
leedrutman,7233,8754
johnmsides,467,3744
PatrickRickert,1083,163
AlissaStollwerk,1326,599
JakeMGrumbach,6430,3369
danmthomp,194,391
justinfoxstl,0,64
MichaelRKistner,451,124
SliceoftheHill,1784,2383
joncrogowski,50,491
ghite567,117,49
Bonneau_Says,15650,1322
jcrohsaine,497,563
ProfLeonard_ISU,12995,595
JesseMerdian,310,210
m_j_donnelly,0,18
HazeltonPhDJD,148,252
LoganRStrother,323,296
PoliticsUVA,2248,2067
RShackleford314,459,42
BMcCSJ,3559,957
bowendc,3846,282
cjkgray,389,42
michael_p_olson,2921,373
LiesandChaos,638,941
Kuorum1,1424,880
ajreeves,149,1384
poliARB,2742,2038
JaciKettler,4796,898
NickMan_,2436,106
PhilipRocco,8171,2079
nickdanderson,1992,773
aaronweinschenk,2471,1395
prowag,34610,4985
ze_fandom_call,29,5
logandancey,1352,780
Billion_Stank,947,1060
stan_okl,5111,992
ianrmcdonald,2490,434
Rachel_Chemist,1071,276
sppc19,145,291
KalebNyquist,2942,614
jdbk,1457,1525
JohnCelock,78409,2595
j_landry1,5,261
yesthatabbywood,240,1686
justingrimmer,7639,4089
_TylerMaxwell_,7905,370
jkess2011,148,19
ben_fifield,125,563
HoutsChloe,398,20
wonderland_5am,740,40
RichardBarton85,331,102
DrRyanPhd,2409,60
temzy266,98,26
JohnHolbein1,7404,16787
VishalV16780940,406,47
dhopkins1776,700,2457
authwarning,1632,1216
THCallaghan,984,254
Ankitku95481700,2,0
RoaexabctauBruo,2,318
kvschwab,1939,120
StephenChaudoin,159,506
JGGeer,3,13
billynyeeeeeh,1,11
ProdigyNino,1376,1940
alexovodenko,781,66
Miss2419,15,4
SPSAnews,177,1793
stljeffphotos,1562,175
16352_apple,0,2
goldlaurel,0,45
BuckyBa19348271,64,20
InsulateMatters,18,465
stashsisco,5,16
TheAAPSS,2203,5748
JustHillbilly,7553,333
undergroundbrew,2551,451
PSQ_CSPC,648,624
ArzuKha60046854,1,11
mieuque,73,825
MahatoAshu,0,5
raugpott,225,638
ManiBharathy13,2,7
chryllaird,35748,1677
sholoanask,0,5
siheon9p,12,9
HotmailHelpNum,334,948
InaEC,1505,147
teammarvelxx,0,1
buckys_love,2,5
buckyluvssteve,88,225
lowridermgc,1,7
ProfHansNoel,2654,6899
Swan314,4485,277
PtonGradAlumni,148,390
WheelhouseSTL,4449,4146
rebeccakreitzer,15583,3885
Beckers_Barnes,11,54
wufeng4,2,29
econominable,0,19
WinterBucky1,242,1531
Atlantic10BBall,1411,3081
2xAught7,232306,2450
MihaiSebe83,827,1025
kyledropp,893,1513
carlklarner,160,269
KenSchumank,5,16
alpacacactus99,691,873
BeamingLiberty,397,245
dhmontgomery,74752,10326
ImAgentCarter,1,122
BeamingSpirit,75,45
AtWintersEnd,455,505
EllieNeffPowell,436,2032
mirandayaver,66270,12842
jackreallycool,401,42
sfcpoll,15522,4100
CookPolitical,3326,109499
JKastellec,1456,527
mollyereynolds,1950,6283
KevinKBanda,22575,2441
QuirksMR,5325,12998
CrazyColleague,80,92
pete_enns,1433,1333
fredericksolt,1696,656
jhkirkland1,1821,1451
jhoanahinojosa1,1287,317
PSregister,69,119
moconne3,20,11
LtTLS,916,311
TheoMueller27,891,99
BattleBotNation,1684,4364
jaronwedding,57,45
ConnorRaso,582,354
InfluencerMemo,0,15
MSluCrew,386,480
chrishachen,12,232
hjghassell,10853,1597
jamesnewburg,11279,786
mjnelson7,1495,605
AnnMWainscott,710,485
sashaandrogue,24,12
PoliticsWolf,51568,29947
ECarnaghan,8,11
ShelbyKnox,33944,42129
BKunderman,1092,561
bynickdean,17755,2011
mcoyed,5281,1767
WhitneyLopezH,6,15
dbroockman,53,4755
faizazmi213,102,81
Carter2032,1393,618
rachsulls,12,10
dataverseorg,2565,4596
filmstarlook,831,124
annabevth,81926,1646
RexDouglass,6174,937
sedgwick08,30,76
uncle_hill,1,3
CivicLeadersHQ,318,723
tkwa66,35,14
jamesfeigenbaum,3965,2477
JoelrlHall,14425,425
His_Gal92,1,12
dariusrotaru,1,13
eric_d_lawrence,362,392
alejandro5779,0,2
ALanoszka,6585,2312
DebDuncanOwens,2367,334
AlanGreenblatt,7802,1538
Cmwitko,4867,591
xenocryptsite,91596,7133
bwbensonjr,2282,874
kramtrak,12618,4943
DSPolitical,1778,1376
theWPSA,5163,3781
HerbaLimbocker,45,107
mcsdonald,195,51
mbarber83,1858,714
jesseroger3,1,1
burnesmm,594,100
PrincetonSurvey,329,276
christiangrose,7593,2325
EzraPenland,10897,82971
sgadarian,53444,9187
j_a_tucker,7655,5149
jeffreykummer,192,381
andrewbhall,40,3997
solerdaniela9,614,384
mollie_cohen,131,184
Laura_Fangirl,3696,464
RTP_Alan,23,64
